Player 1,Player 2,R1,R2,S1,S2
Tommy_Haas,Nikolay_Davydenko,0.3780487804878049,0.504424778761062,0.49557522123893805,0.6219512195121951
Roger_Federer,Andy_Roddick,0.3106796116504854,0.22772277227722773,0.7722772277227723,0.6893203883495146
Tommy_Haas,James_Blake,0.4057971014492754,0.39644970414201186,0.6035502958579881,0.5942028985507246
David_Ferrer,Rafael_Nadal,0.4172661870503597,0.336,0.664,0.5827338129496403
Roger_Federer,Paul_Capdeville,0.4523809523809524,0.25,0.75,0.5476190476190477
Roger_Federer,James_Blake,0.44680851063829785,0.3333333333333333,0.6666666666666666,0.5531914893617021
Roger_Federer,Lleyton_Hewitt,0.3805309734513274,0.32142857142857145,0.6785714285714286,0.6194690265486725
James_Blake,Nikolay_Davydenko,0.5087719298245614,0.4098360655737705,0.5901639344262295,0.49122807017543857
Novak_Djokovic,Rafael_Nadal,0.39344262295081966,0.2676056338028169,0.7323943661971831,0.6065573770491803
Novak_Djokovic,Roger_Federer,0.33663366336633666,0.34375,0.65625,0.6633663366336634
Roger_Federer,Radek_Stepanek,0.3484848484848485,0.25396825396825395,0.746031746031746,0.6515151515151515
Lleyton_Hewitt,Juan_Carlos_Ferrero,0.3670886075949367,0.30434782608695654,0.6956521739130435,0.6329113924050633
Roger_Federer,Rafael_Nadal,0.3473053892215569,0.3141025641025641,0.6858974358974359,0.6526946107784432
Roger_Federer,Richard_Gasquet,0.3595505617977528,0.25555555555555554,0.7444444444444445,0.6404494382022472
Novak_Djokovic,Rafael_Nadal,0.21739130434782608,0.3793103448275862,0.6206896551724138,0.782608695652174
Richard_Gasquet,Andy_Roddick,0.2874251497005988,0.2640449438202247,0.7359550561797753,0.7125748502994012
Novak_Djokovic,Lleyton_Hewitt,0.3630573248407643,0.3448275862068966,0.6551724137931034,0.6369426751592356
Janko_Tipsarevic,Fernando_Gonzalez,0.3741935483870968,0.33116883116883117,0.6688311688311688,0.6258064516129033
Werner_Eschauer,Rafael_Nadal,0.25806451612903225,0.5277777777777778,0.4722222222222222,0.7419354838709677
Aisam_Ul_Haq_Qureshi,Marat_Safin,0.2962962962962963,0.3617021276595745,0.6382978723404256,0.7037037037037037
Nicolas_Mahut,Andy_Roddick,0.17525773195876287,0.2358490566037736,0.7641509433962265,0.8247422680412371
Nicolas_Mahut,Rafael_Nadal,0.375,0.3253012048192771,0.6746987951807228,0.625
Roger_Federer,Rafael_Nadal,0.3357664233576642,0.3813559322033898,0.6186440677966102,0.6642335766423357
Roger_Federer,Nikolay_Davydenko,0.4,0.3695652173913043,0.6304347826086957,0.6
Novak_Djokovic,Rafael_Nadal,0.3023255813953488,0.4842105263157895,0.5157894736842106,0.6976744186046512
Tommy_Robredo,Roger_Federer,0.2988505747126437,0.46078431372549017,0.5392156862745098,0.7011494252873564
Carlos_Moya,Rafael_Nadal,0.3055555555555556,0.5056179775280899,0.4943820224719101,0.6944444444444444
Juan_Martin_Del_Potro,Rafael_Nadal,0.3246753246753247,0.49473684210526314,0.5052631578947369,0.6753246753246753
Rafael_Nadal,Lleyton_Hewitt,0.3974358974358974,0.38144329896907214,0.6185567010309279,0.6025641025641025
Roger_Federer,Rafael_Nadal,0.4936708860759494,0.3698630136986301,0.6301369863013698,0.5063291139240507
Roger_Federer,Carlos_Moya,0.4479166666666667,0.3867924528301887,0.6132075471698113,0.5520833333333334
